time,torso,rhip,lhip,rknee,lknee,rankle,lankle,rmtp,lmtp,rshoulder,lshoulder,relbow,lelbow,vcmx,vcmy
s,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,m/s,m/s
0.215,83.40563804538145,134.53775022616452,181.39145370805562,159.64692746188595,69.55366230265868,122.53410087455173,139.24875138294988,130.19164626217847,497.52796632051616,-48.38682894694038,14.824904494991415,270.4282570661431,244.49874124418312,9.811562017333273,-0.6410243258488054
0.216,83.39716269738732,134.81040123243434,180.8553424790237,159.41879974054106,68.73239919867527,122.64554492578971,138.9646127176075,130.20540883863902,497.5733509009742,-47.8968111926318,14.466979627299835,270.4904604294311,244.14170562390655,9.812207125640551,-0.6518033922731984
0.217,83.38904383607536,135.0872201247152,180.31313540674276,159.18793064174014,67.9194427916228,122.7512272829821,138.67950797198637,130.24039527453144,497.61944876221355,-47.3978902434263,14.10533233882579,270.55022892879447,243.79504275002824,9.812551763359805,-0.6625879848762201
0.218,83.38130845741073,135.36886138468503,179.76488373311895,158.95569671012623,67.115118624409,122.84989647975101,138.3936071323675,130.29971084757625,497.6661656814617,-46.890062188294834,13.739917756275844,270.6075499396396,243.45875771506724,9.812573760676939,-0.6733592357962203
0.219,83.37398144374576,135.65596116390645,179.21063451843355,158.72341466646935,66.31974917714263,122.94016754311072,138.10708725912437,130.38659193246832,497.71341106485437,-46.37332866719875,13.370696685585301,270.6624192822098,243.1328487928672,9.812250605054901,-0.6840934495660365
0.22,83.3670846763428,135.94912964321776,178.65042934178445,158.49232668504374,65.53365321671966,123.02052040047492,137.8201320932696,130.50437558272284,497.7610962154439,-45.847695364605,12.997635983747571,270.7148407323598,242.81731021552366,9.811559536470615,-0.6947616925047564
0.221,83.36063612025767,136.2489431111323,178.08430276492652,158.2635855815621,64.75714504629744,123.08930040074156,137.5329316020423,130.65646322235034,497.80913213667105,-45.313170667239646,12.620708862228383,270.7648257784423,242.51213453517562,9.810477675726199,-0.7053294265564045
0.222,83.35464886469043,136.5559358600095,177.51228050533956,158.03824011839723,63.99053353323113,123.14472153008005,137.2456811371861,130.84627760627416,497.8574277562945,-44.76976439062716,12.239895169197169,270.81239340927857,242.2173141799267,9.808982216911255,-0.7157562223937762
0.223,83.3491301301006,136.87059205031778,176.9343773695277,157.81722068867077,63.2341209090761,123.18487306677568,136.95858002404077,131.0772117453635,497.905889220094,-44.21748647568427,11.855181714270927,270.85756969068655,241.93284198503886,9.807050709682361,-0.7259955811423504
0.224,83.3440803003169,137.19333775456087,176.35059514560416,157.60132573318702,62.48820148908959,123.20773039309823,136.67182964221388,131.35256825671917,497.95442043510695,-43.65634564156204,11.46656265925381,270.9003869816189,241.65871078490832,9.804661438924693,-0.7359948852483784
0.225,83.33949207415137,137.52453342316002,175.76092076503488,157.3912093206306,61.753060569414785,123.2111704704294,136.3856312541548,131.67548783181954,498.00292462261484,-43.08634808752214,11.074039938448507,270.9408827924542,241.39491239077392,9.80179388928619,-0.7456954923837922
0.226,83.33534982906136,137.86446699589288,175.16532503231593,157.1873703425831,61.02897375603865,123.19299221092476,136.1001838805843,132.0488662272145,498.051306438277,-42.50749638875985,10.677623643463193,270.9790984232167,241.14143632325704,9.79842926875085,-0.7550329825435302
0.227,83.33162923318477,138.21334780183912,174.56376204233862,156.9901437196732,60.31620683413945,123.15094178352817,135.8156824211596,132.47525998043403,498.09947418052997,-41.91978869424827,10.277332333163613,271.01507760507104,240.89826855799896,9.794551060420677,-0.7639375605471055
0.228,83.32829704974185,138.57130127051812,173.95616911162278,156.7996939063485,59.615016058265056,123.08274304253499,135.5323160731952,132.95678094533258,498.1473416437201,-41.3232182340266,9.873193287884803,271.04886538389104,240.66539039766656,9.790145574895655,-0.7723346010042201
0.229,83.32531100468245,138.9383643974889,173.34246681895806,156.61601089827582,58.925648564102374,122.98613384605994,135.2502669972898,133.4949783482236,498.19482922665736,-40.71777304926411,9.465242767894708,271.08050743425525,240.4427775019742,9.785202482751508,-0.7801453093155574
0.23,83.32261957894961,139.31448190246,172.7225587263986,156.43890892339385,58.24834258059333,122.85890973659596,134.96970916742407,134.09070534005573,498.2418640158153,-40.10343582841615,9.053526314197825,271.11004988904085,240.2303991229706,9.779715313632027,-0.7872874633311548
0.231,83.32016165278881,139.69950309851146,172.09633057036842,156.2680280466005,57.583327276360464,122.69897674357965,134.69080737563894,134.74396790763248,498.2883788126677,-39.48018377969922,8.638099042685653,271.13753963272427,240.0282176469425,9.773681918632255,-0.7936761974003945
0.232,83.31786604249011,140.09317963747458,171.46364907499878,156.10283902973714,56.93082232683946,122.50441423964831,134.41371636510644,135.45376106520808,498.3343104092969,-38.847988566046794,8.219025785694171,271.1630248932555,239.83618855127216,9.767104905930088,-0.799224793948104
0.233,83.31565106476828,140.49516442485532,170.82436083541813,155.9426518933132,56.29103749190928,122.27354685450923,134.13858003129988,136.21790986341944,498.3795976451646,-38.20681641176574,7.796380898774345,271.18655592933555,239.65426082188802,9.75999206875346,-0.8038454557861608
0.234,83.31342429168843,140.90501202666508,170.1782917861316,155.78662862346545,55.664172540577354,122.0050218591774,133.86553061087858,137.03294726272216,498.42417978227775,-37.556628514188205,7.3702476163882125,271.20818565670425,239.48237776794383,9.75235681968684,-0.8074500429218258
0.235,83.31108261651771,141.32218079173978,169.52524759848933,155.63380024528533,55.05041774369627,121.69788570508128,133.59468782678186,137.89407060653426,498.4679955141915,-36.89738185887795,6.940716985467532,271.22797015642595,239.32047805608568,9.744218619481185,-0.8099507724696782
0.236,83.30851267102483,141.74603672350705,168.8650150589333,155.48308802094016,54.44995495944622,121.35165184219399,133.32615808583478,138.79521298023656,498.51098262696485,-36.22903047270162,6.507886531533373,271.24596909082277,239.16849674595625,9.735603350211662,-0.8112608991200018
0.237,83.30559157095522,142.17585897064464,168.19736425375845,155.333327999851,53.86295917990944,120.96635244161563,133.06003395032184,139.72924265676085,498.5530781532503,-35.55152710005666,6.071858835320455,271.2622460817315,239.02636617669972,9.726543553281903,-0.8112954123301752
0.238,83.30218795097953,142.61084674469578,167.52205134662825,155.18329764093602,53.2896003638468,120.5425687992175,132.7963941190252,140.68826874818387,498.59421885014945,-34.86482527964692,5.632740119713887,271.2768690977142,238.89401668237346,9.71707845067425,-0.8099718053942443
0.239,83.29816327754634,143.05012750477488,166.8388218682661,155.03174273719418,52.73004544024745,120.08143816471907,132.5353040194084,141.66399517097966,498.63434192627443,-34.168881820036944,5.190638825422383,271.2899108832462,238.77137723664626,9.707253696034172,-0.8072109875256052
0.24,83.29337346235666,143.49276632796978,166.1474146101977,154.877402644869,52.18446046886116,119.58463748309451,132.276816909703,142.64804854649827,498.67338601154216,-33.46365968171925,4.745664092687662,271.3014494632199,238.65837615179066,9.697120847788716,-0.8029384109680909
0.241,83.28767080901028,143.93777644677652,165.44756629435858,154.71903201273022,51.6530130066071,119.0543460832505,132.02097523572587,143.63222030774855,498.7112923247701,-32.74913125007316,4.297924109537959,271.3115687586819,238.5549418584073,9.686736596369471,-0.7970854637701389
0.242,83.28090629346964,144.38413092716578,164.73901710253338,154.5554178493698,51.135874714336396,118.49319066476244,131.76781198913693,144.60860057904318,498.7480058800196,-32.02528192426199,3.847524382121847,271.3203593118467,238.4610036448583,9.676161806578673,-0.789591136556297
0.243,83.2729321143198,144.830775382989,164.0215169186219,154.38539181373346,50.63322415082803,117.90417800601917,131.5173519685875,145.5696244141301,498.7834764632368,-31.292113879055577,3.3945660567254805,271.3279190384215,238.37649212015674,9.665460455966278,-0.7804039105801973
0.244,83.26360439073481,145.27664153981328,163.2948319020109,154.2078386486693,50.145249591335045,117.29062225229784,131.26961304631536,146.50807759207692,498.81765911495955,-30.549649829966825,2.939144416671823,271.33435385320865,238.3013391455662,9.654698550186385,-0.7694837539880275
0.245,83.2527858782862,145.72066146675823,162.55875094482,154.02170220870713,49.67215165713819,116.65607265015223,131.02460765872104,147.41710765919856,498.8505140093436,-29.797936669741972,2.4813475809112617,271.33977800408064,238.23547709094183,9.643943071461479,-0.7568040745110435
0.246,83.24034861630666,146.1617823288501,161.81309173647693,153.82599053669543,49.21414559888812,116.00424455911566,130.78234467128408,148.29026636375949,498.88200589369006,-29.03704893622455,2.0212553311916537,271.34431404994183,238.17883744196087,9.633260980332397,-0.74235346020211
0.247,83.22617650097646,146.59898163576904,161.05770652250476,153.6197812081808,48.771463217548146,115.3389518055578,130.54283152980946,149.1215890101783,498.91210357019423,-28.2670921620835,1.5589379633471339,271.34809259705844,238.1313489436326,9.622718255159814,-0.7261370326488914
0.248,83.21016784210227,147.03128300435128,160.29248802371177,153.40222767909205,48.34435457729134,114.6640358647252,130.30607633029496,149.90570041159484,498.94078006390833,-27.488206197602665,1.094455112386811,271.3512520636342,238.09293554505146,9.61237895442387,-0.7081772554927961
0.249,83.19223796670205,147.4577723868931,159.51737611786757,153.1725668461416,47.93308974703963,113.9832890239243,130.072089292519,150.63792893995912,498.96801400986806,-26.70056855894191,0.6278546013853514,271.35393877080554,238.0635143830643,9.602304319933983,-0.6885140871574353
0.25,83.17232187344815,147.87761454728314,158.73236561785237,152.9301275277208,47.53796072367159,113.30037305849777,129.84088322977777,151.31440714732946,498.99379239898593,-25.904397760178284,0.15917144201662836,271.3563075285526,238.04299393960474,9.592551963907214,-0.6672044438905526
0.251,83.15037685293619,148.29006931999507,157.93751485479783,152.6743390680528,47.15928345320786,112.61873937822142,129.612472978278,151.9321373422813,499.01811422646006,-25.0999564983983,-0.3115728832645033,271.3585226540298,238.03127240467745,9.583175169931344,-0.6443210461324355
0.252,83.12638492204401,148.69450697031814,157.13295408007127,152.40473901098522,46.79739958396213,111.94155864164047,129.3868742050403,152.4890066775453,499.04099409260357,-24.2875545355989,-0.7843707859698839,271.36075917452695,238.028236224752,9.574222292938321,-0.6199508150629975
0.253,83.10035489840656,149.09042188307274,156.31889231676436,152.12097899933048,46.45267740069529,111.27166672438344,129.16410227862897,152.98374947772743,499.06246474018747,-23.467551147176835,-1.25922856922881,271.363203947525,238.03375882317232,9.565736204340494,-0.5941930187418072
0.254,83.072323965887,149.4774438938221,155.49562147975954,151.82282849389446,46.12551142152367,110.61153065316724,128.9441717607408,153.41586800639755,499.082578015714,-22.640357055553707,-1.7361660784060575,271.36605655525636,238.0476995229279,9.557753736561908,-0.5671573512104318
0.255,83.0423586218236,149.8553468334713,154.6635172712612,151.51017643902117,45.81632038104944,109.96323455855448,128.7270965907476,153.7855305985682,499.10140468072404,-21.806435785306093,-2.2152160271116514,271.3695300133622,238.0699027316837,9.550305133776158,-0.5389620823958702
0.256,83.01055492137434,150.22405419831512,153.82303718249895,151.1830315369084,45.525543647698726,109.32848309414155,128.51289043771624,154.09346571850836,499.1190343648361,-20.966304338009593,-2.6964230085184226,271.3738514390916,238.10019744422505,9.543413569077908,-0.5097323546366337
0.257,82.97703795281151,150.58364216260867,152.97471646388806,150.8415221740115,45.2536363700311,108.70861862502662,128.30156635521453,154.34086350092863,499.1355771531512,-20.120533038896525,-3.1798422072353105,271.3792627972622,238.13839710306607,9.53709480433917,-0.47959864319139767
0.258,82.94196054027505,150.9343404272362,152.1191630062765,150.4858972227711,45.0010637494226,108.10464841979838,128.09313500555552,154.52928851541503,499.15116759124436,-19.269744445808684,-3.6655378673593333,271.3860217360122,238.18429984793522,9.53135703710205,-0.4486953530938511
0.259,82.90550128575235,151.27653158482826,151.25705179622494,150.1165288171132,44.768294801789025,107.51727851646058,127.88760125987733,154.66060330823206,499.1659705855849,-18.41461135314765,-4.153581645134707,271.3944024208236,238.23768921088333,9.526200920181665,-0.417159488769776
0.26,82.86786218881784,151.61074962878155,150.38911921830226,149.73391757080475,44.555795874273045,106.9469514537789,127.68495962009428,154.7369015785058,499.18018752812714,-17.55585410918387,-4.644051059590396,271.40469623951765,238.29833537762124,9.521619697642326,-0.3851293259199057
0.261,82.82926615598178,151.93767791683132,149.51615722748483,149.33869970155553,44.36402410547066,106.39388563758183,127.48518928430403,154.76045032595974,499.19406061633396,-16.694237578412597,-5.137028298512192,271.4172122788194,238.36599715661254,9.51759939949474,-0.3527430425166473
0.262,82.78995466699354,152.25814640057794,148.63900736165203,148.93165453452346,44.19342098074915,105.8581147666251,127.28824963604913,154.73364008923065,499.20787389042346,-15.830568016708796,-5.632599563406188,271.432277512661,238.44042468452795,9.514119072462908,-0.32013729899638355
0.263,82.750185695456,152.5731274472647,147.75855459717502,148.5137103681871,44.044406111019086,105.33952643149215,127.09407659194409,154.6589410965519,499.22195052429504,-14.965689887780613,-6.130854908074795,271.4502366703224,238.52136263606434,9.51115107792789,-0.28744578344202726
0.264,82.71023178446494,152.88372947107575,146.87572109372638,148.08594706262676,43.917371346214495,104.83789945661108,126.90257982379276,154.53886224631003,499.23664673049643,-14.100482397497103,-6.631888244075583,271.47145176151497,238.60855342045323,9.508661522631225,-0.2547977611065218
0.265,82.67037803786941,153.19118779941397,145.99145981280006,147.64959462850263,43.81267529109827,104.35293976432095,126.71364066547085,154.3759103970168,499.2523429643643,-13.235855379610257,-7.135797014772464,271.4963012376704,238.7017397656325,9.506610887102234,-0.2223166780986582
0.266,82.630919788104,153.4968526153481,145.1067479121415,147.2060279643505,43.730638252311195,103.88431441968554,126.52711057861117,154.1725495099523,499.2694331358809,-12.372744236594457,-7.642681113869855,271.5251787640859,238.80066633691297,9.504954888827534,-0.19011886054015006
0.267,82.59215985529804,153.80217425181047,144.22257984028934,146.75675825927516,43.67153763871235,103.4316832918345,126.3428102795533,153.9311614064219,499.28831260061645,-11.512103894112911,-8.152640956973542,271.55849155271994,238.90508051126562,9.503645585475818,-0.1583123187229325
0.268,82.55440552001241,154.10868629985416,143.3399601908746,146.30342129580333,43.63560386757426,102.99472759033465,126.16052983546003,151.7955734136019,499.3093659073899,-10.654902004227338,-8.665775006814556,271.59665816527166,239.0147328398458,9.502632706807589,-0.126995618633245
0.269,82.51796545773347,154.41798690338277,142.45989652270373,145.84776237742403,43.623016881794086,102.57317453873655,125.98003006731753,151.4847800658964,499.33295543861806,-9.80211177416588,-9.182177263769745,271.6401056875111,239.1293778314561,9.5018651944462,-0.09625676181400061
0.27,82.48314687241269,154.73171853523152,141.58339243634973,145.39161760389993,43.63390342009019,102.16681781493436,125.80104542266598,151.14229715794926,499.35941197173673,-8.95470478095605,-9.701935177349966,271.68926626468647,239.2487754337159,9.501292894288538,-0.0661720503828234
0.271,82.45025291984767,155.0515465026059,140.71144110188663,144.9368917880776,43.66833516305212,101.77553405870843,125.62328820544704,150.76989712261738,499.389027725035,-8.113643980467444,-10.225128148496836,271.7445732029569,239.37269314115608,9.500868284740744,-0.03680499864001734
0.272,82.4195803504415,155.3791365704052,139.8450192690089,144.48553419140995,43.726327824065905,101.39929628610057,125.44645382811619,150.3691619236335,499.4220518734526,-7.279876966132946,-10.751826476653363,271.8064570743503,239.5009082928928,9.500548065132403,-0.008205420087521453
0.273,82.39141723467094,155.71613234055133,138.98508169845474,144.03951388708794,43.80784120520191,101.03818517374869,125.27022669035385,149.9414772422617,499.4586881357391,-6.454329468461566,-11.282090449595742,271.8753423422419,239.63321002533655,9.500294421358594,0.019591173181181695
0.274,82.36604068969103,156.06413328114104,138.13255600188518,143.60079665749907,43.912780183386815,100.69239880497175,125.09428635740582,149.48802995385853,499.4990938605828,-5.637899107825021,-11.815969321539058,271.9516448335486,239.76940052234033,9.500075849331743,0.04656376635002356
0.275,82.34371462889621,156.42467431289822,137.28833797836614,143.17132476762885,44.040996532604794,100.36226087129742,124.9183138356899,149.00980880211947,499.543379936249,-4.831449449116121,-12.353500094850176,272.03576997089027,239.90929554444406,9.499867529178927,0.07270559742423706
0.276,82.32468762094618,156.79920756887805,136.45328758246336,142.75299999090885,44.192291439906,100.04822682823159,124.74199785957958,148.5076081243013,499.5916108193003,-4.03580440945538,-12.89470618086078,272.12811128462545,240.0527245213196,9.499651347905871,0.09802346937833259
0.277,82.3091909285419,157.18908650310374,135.62822558405364,142.34766940392993,44.366418540612855,99.75088735055539,124.56504116782908,147.98203420975182,499.64380405184517,-3.251743038346831,-13.439596076904508,272.2290486065118,240.19953060689267,9.499415718468361,0.12253662638260164
0.278,82.29743672713283,157.5955520966566,134.81393081505988,141.95711298985555,44.56308729280437,99.47096859401886,124.3871667505665,147.43351378992136,499.6999289437965,-2.4799946541980944,-13.988162165355263,272.3389455822731,240.34957100901977,9.499155333612029,0.14627522890367164
0.279,82.28961645426087,158.01972069826536,134.01113778445563,141.5830320877917,44.78196656371031,99.2093289902455,124.20812399467609,146.8623044809305,499.75990471616586,-1.7212343205790006,-14.54037968161245,272.45814658239885,240.50271769188396,9.498870939675022,0.16927851590803303
0.28,82.28589925382151,158.46257312201516,133.2205344672098,141.22703807471427,45.02268839675122,98.96695244797223,124.02769458620601,146.2685075073442,499.82359901992817,-0.9760786760644748,-15.09620586481968,272.5869734569365,240.65885833746245,9.498569145983366,0.1915927846482305
0.281,82.28643055459943,158.9249449185135,132.44276022978988,140.89064109973904,45.28485200456811,98.74493797214728,123.84569795188543,145.65208328594605,499.8908280578087,-0.24508218251261837,-15.655579318011618,272.7257226708497,240.81789732971515,9.498262222910329,0.2132693174694302
0.282,82.29133090744503,159.40751804823674,131.678404043479,140.5752390692394,45.56802804190167,98.54448607094983,123.66199599314844,145.0128701132043,499.96135936803483,0.47126608915235124,-16.21841963053093,272.8746631821889,240.9797565039812,9.497967803360712,0.23436234578118606
0.283,82.30069523077972,159.91081436987318,130.92800318832982,140.2821073586392,45.87176311385801,98.3668828856992,123.47649687909428,144.35060540888043,500.0349175995148,1.1725449886010892,-16.784627318969513,273.03403511928957,241.14437547638755,9.497708397544752,0.254927083388943
0.284,82.31459255771173,160.43519135505485,130.1920425199497,140.012389871856,46.19558432104941,98.2134834419826,123.28915769811896,145.52338573224452,500.11119264981716,1.858402998535098,-17.354084107191483,273.20404904720556,241.31171148175946,9.497510655534887,0.27501782444367395
0.285,82.33306625430383,160.98084025595918,129.47095412569416,139.7670920798942,46.539003522419165,98.08569551772015,123.09998587831434,144.81393910540137,500.18984874314253,2.52855908260193,-17.9266534805747,273.3848854956835,241.48173874697179,9.49740435865304,0.29468610895242603
0.286,82.35613453232563,161.54778667200273,128.7651169533989,139.5470765308582,46.90152097024452,97.98496521676728,122.90903951259072,144.08027087487042,500.27053265254295,3.1828027699453116,-18.502181344506965,273.5766944534736,241.65444749800344,9.497421182340194,0.3139789964543558
0.287,82.38379100178884,162.13589327418424,128.07485593326138,139.35306108225228,47.28262807582118,97.9127645502243,122.71642699510898,143.32193304212146,500.35287955725596,3.820993689043746,-19.08049656847915,273.7795946813611,241.8298427307439,9.497593329255489,0.33293752553403105
0.288,82.41600504527966,162.74486442019503,127.4004402877076,139.18561986705103,47.681809238622435,97.87058061630168,122.52230655908436,142.53848001001197,500.4365158369212,4.443060760066615,-19.661411245971834,273.99367290899517,242.0079428673394,9.49795215931112,0.35159544626870065
0.289,82.45272196046378,163.37425261399994,126.74208109634637,139.0451869348801,48.09854286194579,97.85990559070197,122.32688617734914,141.7294868646971,500.52105912363936,5.049001102806756,-20.24472067605312,274.21898313553515,242.1887783939596,9.498526936226929,0.3699782980993536
0.29,82.49386304478536,164.02346704275098,126.09992862409156,138.93206248379659,48.53230183557034,97.88222668752026,122.13042384159046,140.8945687704854,500.6061168074885,5.638878496238306,-20.83020330234413,274.4555463382723,242.37239052690478,9.499343775001636,0.3881028741975617
0.291,82.53932594944735,164.6917844953262,125.47407018218288,138.84642148000972,48.9825538234611,97.93901545437765,121.9332277092789,140.03340217080626,500.6912844938064,6.212821105868571,-21.41762098299867,274.70335087455237,242.55882988526287,9.50042482595376,0.4059770787552178
0.292,82.5889856139445,165.37836278723913,124.86452922592021,138.78832431381585,49.44876164643574,98.03171608838477,121.73565532233913,139.1457479207112,500.7761455193743,6.771018260715664,-22.00671992200232,274.96235373681446,242.74815509467732,9.501787691695212,0.4236001600739894
0.293,82.64269589587553,166.08225639266868,124.27126600418524,138.75772894306954,49.930383921228895,98.16173277124608,121.5381112594012,138.23147596945864,500.8602717518948,7.313716301809819,-22.59723235960307,275.2324826243009,242.940431239703,9.50344505403912,0.44096328466924967
0.294,82.70029171152045,166.80243339521553,123.69417951626069,138.75450369118224,50.426875939326095,98.33041624269899,121.34104307847377,137.2905908574392,500.9432250588362,7.841213852543049,-23.188878780098804,275.51363854625436,243.13572812717123,9.50540448559311,0.4580503938791536
0.295,82.76159128921326,167.53779247086663,123.1331101479549,138.77843967527016,50.937690641926565,98.5390498974302,121.14493586768184,136.32325718238732,501.02455866914465,8.353857068737412,-23.78137014764704,275.8056984712147,243.33411838442441,9.507668432935892,0.47483926557898287
0.296,82.82639811687633,168.28717855869695,122.58784232822774,138.8292617779507,51.46227950913311,98.78883561046108,120.95030587955205,135.32982431197397,501.1038181855196,8.85203540174561,-24.3744096554352,276.10851750677654,243.53567545832658,9.510234375755998,0.49130269411109784
0.297,82.89450234848279,169.04939626944753,122.05810687694556,138.90663726946013,52.00009324890698,99.0808793403848,120.75769352549628,134.31084985970284,501.1805428235646,9.33617814155373,-24.96769368027246,276.42193027421956,243.74047155900104,9.513095183374924,0.5074097020042371
0.298,82.96568172262648,169.82322076094607,121.54358318765618,139.01018158742315,52.55058228979851,99.41617648918475,120.5676556919286,133.2671216629591,501.2542678879683,9.806751609728707,-25.560911986191442,276.74575149152435,243.94857555354807,9.51623968890188,0.523126700295356
0.299,83.03970228407283,170.60740651163084,121.04390173665541,139.13946131825702,53.11319719513415,99.79559707244752,120.38075719726847,132.19967817856565,501.32452907991177,10.26425653306812,-26.153747532077972,277.0797761330373,244.1600507931647,9.519653474148155,0.5384185230305364
0.3,83.11631927996513,171.400694853088,120.55864747914043,139.29399489203269,53.68738917726577,100.2198709323406,120.19756134651041,131.10982729456512,501.39086832911505,10.709225028119874,-26.74587636420972,277.4237796969919,244.37495287196904,9.52331981655257,0.5532492790190086
0.301,83.19527853895379,172.20182119141242,120.08736453259037,139.47325175870657,54.27261090278196,100.68957336250284,120.01861990997338,129.9991636173988,501.4528401595992,11.142216790420306,-27.33696801578101,277.77751900395424,244.5933273706299,9.527220704245144,0.5675829950182087
0.302,83.2763184770289,173.00952259421808,119.62956225038286,139.67665084225126,54.868317749351064,101.20511156399473,119.84446323032059,128.86958431793448,501.5100176052458,11.563814432413352,-27.92668664223926,278.14073363659554,244.81520771375614,9.531337788398153,0.5813840681010155
0.303,83.3591726673481,173.8225459255974,119.18472245541119,139.9035588305042,55.47396957652694,101.76671229995809,119.67559131662243,127.72330354966299,501.5619973715183,11.974618292897006,-28.514692881656543,278.51314778800497,245.04061333370495,9.535653137341583,0.5946175814403604
0.304,83.44357276946776,174.63965626053744,118.75230742442638,140.15328851606034,56.08903296670266,102.37441102870503,119.51246660810654,126.56286523353094,501.6084047405352,12.375241218507682,-29.100646260736056,278.8944721022221,245.26954834261545,9.54014969253247,0.6072495559307365
0.305,83.52925153952508,175.45964499487602,118.33176814414536,140.42509710201824,56.71298379163298,103.02804272768586,119.35550865350874,125.39115374445342,501.6488990490068,12.766303762208864,-29.68420786220257,279.28440512974146,245.50200084421374,9.544811393103638,0.6192472092479356
0.306,83.6159456379674,176.28133694305268,117.9225523684899,140.7181842057749,57.34530988844796,103.72723451327636,119.2050904905196,124.21140192021149,501.6831802189399,13.148430041592164,-30.265042931489248,279.68263421361706,245.73794288695103,9.549623016213173,0.6305792802298164
0.307,83.70339801531722,177.10359584006181,117.52411208616005,141.03168935074726,57.985513648790516,104.47140010430394,119.06153630118655,123.02719588022168,501.71099598311696,13.52224427522492,-30.842823139563833,280.08883585948604,245.97733093706438,9.554569836219834,0.6412164552990967
0.308,83.79135975123818,177.9253279597657,117.13591013108645,141.36468900488782,58.63311442210207,105.25973624037307,118.9251199948858,121.84247631730307,501.7321486704793,13.888367879341217,-31.417228318360387,280.50267582251564,246.22010669373026,9.55963721605626,0.6511319086566082
0.309,83.87959132195051,178.74548390770335,116.75742582568073,141.7161935221638,59.28765074330204,106.09122118879083,118.7960645660942,120.66153628357306,501.7465001681012,14.247416990798072,-31.98794763753189,280.9238091949238,246.46619808521135,9.564810219705326,0.6603019386810081
0.31,83.96786336341262,179.56305895763444,116.38815971000344,142.08514455596858,59.94868247119746,106.96461537618057,118.67454221774298,119.48901592647107,501.75397403353236,14.600000328438455,-32.55468034367735,281.35188070615527,246.71552031749923,9.570073300648444,0.6687066498729969
0.311,84.05595705485625,180.37709246672802,116.0276375028564,142.47041356259348,60.615792909358106,107.87846400515338,118.56067524471962,118.32989483440127,501.75455450699206,14.94671735491822,-33.11713626211811,281.78652531036585,246.9679768563752,9.575410098616732,0.6763306053146921
0.312,84.14366425184518,181.1866668749592,115.67541341476353,142.87080188250272,61.2885908789205,108.83110133043712,118.45453759426772,117.18948252861732,501.7482829576984,15.28815672776338,-33.67503623506194,282.22736899276504,247.22346022760235,9.580803366419795,0.6831633701809317
0.313,84.23078746695417,181.99090663819834,115.33107284263646,143.28504265102575,61.96671261240965,109.82065622413003,118.35615697438756,116.07340709116427,501.73525272167365,15.624895001017634,-34.22811256910701,282.67402966802126,247.4818525602215,9.586235035638381,0.6891998815733477
0.314,84.31713976243883,182.7889772543357,114.99423441797246,143.71180448183708,62.64982330476079,110.84505872143623,118.26551737492366,114.98760124490056,501.71560340869144,15.957495472027801,-34.7761094731208,283.1261180901734,247.7430258979816,9.591686406711643,0.6944406109895469
0.315,84.40254460598848,183.58008441034835,114.66455141758416,144.14969659744335,63.337618218473864,111.90204736359355,118.18256186221795,113.938284777432,501.6895156428652,16.286507012253594,-35.31878345248808,283.58323878722604,248.0068424356627,9.597138423291199,0.6988915216950169
0.316,84.48683574185412,184.3634732317816,114.34171264889125,144.59727496153812,64.02982335665843,112.9891773673869,118.10719552061877,112.93194206938891,501.65720680125236,16.612462725283635,-35.855903681541605,284.0449911027198,248.27315493380695,9.602571977153419,0.7025638495415758
0.317,84.56985712028455,185.13842761154132,114.02544300720348,145.05304899641104,64.7261958265698,114.10382990130412,118.03928845049515,111.975293656572,501.618927771556,16.93587836723441,-36.38725243979482,284.51097041539185,248.5418075613407,9.607968195269095,0.7054737489658766
0.318,84.65146288947709,185.90426958724817,113.71550389155881,145.5154886121725,65.42652406008085,115.24322298879386,117.97867881232065,109.21682353720725,501.5749601826197,17.257250615572914,-36.912625701868095,284.98076951494886,248.8126373041876,9.613308676871785,0.7076418469399022
0.319,84.73151739999682,186.66035871504823,113.41169355803302,145.98303145681285,66.13062802049467,116.40442465000191,117.92517601384475,108.38048650258911,501.52561315552083,17.577055393495698,-37.43183389470977,285.453980003762,249.08547590015496,9.618575663178511,0.7090927394582778
0.32,84.80989514093594,187.40609137970588,113.1138473662341,146.45409042132482,66.83835945979644,117.58436871574325,117.8785642072327,107.61503230193229,501.471218700664,17.895746465030356,-37.944702723825486,285.9301935619793,249.3601520807053,9.623752132795381,0.7098544545849556
0.321,84.88648054486227,188.14090002001302,112.82183781224784,146.92706145472343,67.5496022306624,118.77987328684571,117.83860623725548,106.92769512001692,501.4121254101465,18.213754400768366,-38.45107388851626,286.4090029640217,249.63649378310097,9.628821823872643,0.7099578986638714
0.322,84.96116765661243,188.86425232112282,112.53557426837104,147.4003316597012,68.26427262095896,119.98766125250478,117.80504803298345,106.32568385222474,501.3486908025579,18.53148583178813,-38.95080550418406,286.8900028313511,249.914329991635,9.633769193034254,0.709436298531978
0.323,85.03385971728082,189.57565046071863,112.25500241970246,147.8722874986393,68.98231965217187,121.20438194568845,117.77762325028448,105.816095160986,501.28127325622694,18.849322767787783,-39.443772123764205,287.3727901877795,250.1934919761694,9.638579333550382,0.7083246501904851
