0.435,0.372715357
0.436,0.372441783
0.437,0.372161673
0.438,0.371875358
0.439,0.371583171
0.44,0.371285443
0.441,0.370982505
0.442,0.370674683
0.443,0.370362305
0.444,0.370045697
0.445,0.36972518
0.446,0.369401077
0.447,0.369073706
0.448,0.368743383
0.449,0.368410427
0.45,0.368075155
0.451,0.367737894
0.452,0.367398976
0.453,0.367058741
0.454,0.366717541
0.455,0.366375734
0.456,0.366033689
0.457,0.365691778
0.458,0.365350381
0.459,0.365009886
0.46,0.364670684
0.461,0.36433318
0.462,0.363997785
0.463,0.363664925
0.464,0.363335038
0.465,0.363008576
0.466,0.362686008
0.467,0.362367816
0.468,0.362054503
0.469,0.361746586
0.47,0.361444602
0.471,0.361149108
0.472,0.36086068
0.473,0.360579913
0.474,0.360307424
0.475,0.360043844
0.476,0.359789822
0.477,0.359546022
0.478,0.359313116
0.479,0.35909179
0.48,0.358882731
0.481,0.358686633
0.482,0.358504184
0.483,0.358336069
0.484,0.358182963
